date,title,news_url,fact_check_url,real_or_fake,claim_id
,How can people assess the risk for exposure to COVID-19 in their workplace and plan for preventive measures?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-tips-for-health-and-safety-at-the-workplace-in-the-context-of-covid-21,who.int,real,100284
,Who should carry out the workplace risk assessment?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-tips-for-health-and-safety-at-the-workplace-in-the-context-of-covid-22,who.int,real,100285
,What are the key considerations for the workplace risk assessment?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-tips-for-health-and-safety-at-the-workplace-in-the-context-of-covid-23,who.int,real,100286
,How should employers decide when to open close or re-open workplaces and/or suspend or downscale work activities?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-tips-for-health-and-safety-at-the-workplace-in-the-context-of-covid-24,who.int,real,100287
,What key measures to protect against COVID-19 should be undertaken in ALL workplaces?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-tips-for-health-and-safety-at-the-workplace-in-the-context-of-covid-25,who.int,real,100288
,What additional measures should be taken at workplaces and for jobs at medium risk?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-tips-for-health-and-safety-at-the-workplace-in-the-context-of-covid-26,who.int,real,100289
,What additional measures should be taken at workplaces and for jobs at high risk?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-tips-for-health-and-safety-at-the-workplace-in-the-context-of-covid-27,who.int,real,100290
,What should be taken into consideration when setting a physical distance at the workplace?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-tips-for-health-and-safety-at-the-workplace-in-the-context-of-covid-28,who.int,real,100291
,What are the rights duties and responsibilities of employers?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-tips-for-health-and-safety-at-the-workplace-in-the-context-of-covid-29,who.int,real,100292
,What are the rights duties and responsibilities of workers?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-tips-for-health-and-safety-at-the-workplace-in-the-context-of-covid-30,who.int,real,100293
,How can workplaces plan for the prevention and mitigation of COVID-19?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-tips-for-health-and-safety-at-the-workplace-in-the-context-of-covid-31,who.int,real,100294
,Can the return to the workplace be immediate after public measures are lifted?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-tips-for-health-and-safety-at-the-workplace-in-the-context-of-covid-32,who.int,real,100295
,Does WHO recommend thermal testing of people entering a workplace?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-tips-for-health-and-safety-at-the-workplace-in-the-context-of-covid-33,who.int,real,100296
,Does WHO recommend workers wear masks at the workplace (office or others)? If yes what type of masks?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-tips-for-health-and-safety-at-the-workplace-in-the-context-of-covid-34,who.int,real,100297
,Are there any directives on office ventilation and air conditioning use?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-tips-for-health-and-safety-at-the-workplace-in-the-context-of-covid-35,who.int,real,100298
,What mental health and psychosocial support should be provided to workers during COVID-19?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-tips-for-health-and-safety-at-the-workplace-in-the-context-of-covid-36,who.int,real,100299
,What is dexamethasone and does it work against COVID-19?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-dexamethasone-and-covid-19,who.int,real,100300
,Were all patients in RECOVERY given dexamethasone?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-dexamethasone-and-covid-20,who.int,real,100301
,Does WHO recommend the use of dexamethasone for COVID-19 patients?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-dexamethasone-and-covid-21,who.int,real,100302
,Is dexamethasone on the WHO Essential Medicines List?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-dexamethasone-and-covid-22,who.int,real,100303
,Is dexamethasone prequalified by WHO?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-dexamethasone-and-covid-23,who.int,real,100304
,What dose was used in the Recovery trial?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-dexamethasone-and-covid-24,who.int,real,100305
,What are the typical side effects of dexamethasone?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-dexamethasone-and-covid-25,who.int,real,100306
,How do the doses used in the RECOVERY trial compare with those used normally?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-dexamethasone-and-covid-26,who.int,real,100307
,Can steroids be used in the elderly/children/pregnancy?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-dexamethasone-and-covid-27,who.int,real,100308
,Is dexamethasone available across the world?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-dexamethasone-and-covid-28,who.int,real,100309
,How many API suppliers are there?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-dexamethasone-and-covid-29,who.int,real,100310
,Is dexamethasone affordable/what is the price per treatment?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-dexamethasone-and-covid-30,who.int,real,100311
,Why was the use of hydroxychloroquine stopped in the Solidarity Trial?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-hydroxychloroquine-and-covid-19,who.int,real,100312
,What will happen to the people who were already enrolled in the hydroxychloroquine arm of the trial?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-hydroxychloroquine-and-covid-20,who.int,real,100313
,What is WHO’s view of the use of hydroxychloroquine in pre or post-exposure prophylaxis?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/q-a-hydroxychloroquine-and-covid-21,who.int,real,100314
,How many malaria-affected countries have reported cases of COVID-19?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/malaria-and-the-covid-19-pandemic,who.int,real,100315
,Should core malaria vector control interventions be maintained in view of the rapid global spread of COVID-19?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/malaria-and-the-covid-19-pandemic,who.int,real,100316
,Should WHO-recommended preventive therapies be maintained in sub-Saharan Africa?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/malaria-and-the-covid-19-pandemic,who.int,real,100317
,Are there any changes to WHO guidance with respect to malaria diagnosis and treatment?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/malaria-and-the-covid-19-pandemic,who.int,real,100318
,What additional special measures may be needed in the context of COVID-19?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/malaria-and-the-covid-19-pandemic,who.int,real,100319
,What are the key considerations for countries that are working to eliminate malaria or prevent re-establishment of transmission?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/malaria-and-the-covid-19-pandemic,who.int,real,100320
,Why is WHO particularly concerned about the spread of COVID-19 in malaria-affected areas?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/malaria-and-the-covid-19-pandemic,who.int,real,100321
,Have there been disruptions in the global supply of key malaria-related commodities as a result of the COVID-19 pandemic?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/malaria-and-the-covid-19-pandemic,who.int,real,100322
,What is WHO’s position on the use of chloroquine and hydroxychloroquine in the context of the COVID-19 response?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/malaria-and-the-covid-19-pandemic,who.int,real,100323
,What is WHO’s position on the use of Artemisia plant material for the prevention or treatment of malaria and/or COVID-19?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/malaria-and-the-covid-19-pandemic,who.int,real,100324
,What is WHO doing to support malaria-affected countries in the context of COVID-19?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/malaria-and-the-covid-19-pandemic,who.int,real,100325
,Are people with tuberculosis likely to be at increased risk of COVID-19 infection illness and death?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/tuberculosis-and-the-covid-19-pandemic,who.int,real,100326
,Do COVID-19 and tuberculosis spread in the same way?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/tuberculosis-and-the-covid-19-pandemic,who.int,real,100327
,What is the potential impact of COVID-19 pandemic on essential tuberculosis services?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/tuberculosis-and-the-covid-19-pandemic,who.int,real,100328
,What should health authorities do to provide sustainability of essential tuberculosis services during the COVID-19 pandemic?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/tuberculosis-and-the-covid-19-pandemic,who.int,real,100329
,How can health authorities ensure supplies of tuberculosis medicines and diagnostics?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/tuberculosis-and-the-covid-19-pandemic,who.int,real,100330
,What services can be leveraged across both diseases?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/tuberculosis-and-the-covid-19-pandemic,who.int,real,100331
,What measures should be in place to protect staff working in tuberculosis laboratories and healthcare facilities and community health workers from COVID-19 infection?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/tuberculosis-and-the-covid-19-pandemic,who.int,real,100332
,How can we protect people seeking tuberculosis care during the COVID-19 pandemic?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/tuberculosis-and-the-covid-19-pandemic,who.int,real,100333
,Can tuberculosis and COVID-19 be tested on the same type of specimen?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/tuberculosis-and-the-covid-19-pandemic,who.int,real,100334
,Should all people being evaluated for tuberculosis also be tested for COVID-19 and vice-versa?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/tuberculosis-and-the-covid-19-pandemic,who.int,real,100335
,Is tuberculosis treatment different in people who have both TB and COVID-19?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/tuberculosis-and-the-covid-19-pandemic,who.int,real,100336
,Does the BCG vaccine protect people from COVID-19?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/tuberculosis-and-the-covid-19-pandemic,who.int,real,100337
,Vitamin and mineral supplements cannot cure COVID-19,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/myth-busters,who.int,real,100338
,Are pregnant women at higher risk from COVID-19?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-pregnancy-and-childbirth,who.int,real,100339
,I’m pregnant. How can I protect myself against COVID-19?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-pregnancy-and-childbirth,who.int,real,100340
,Should pregnant women be tested for COVID-19?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-pregnancy-and-childbirth,who.int,real,100341
,Can COVID-19 be passed from a woman to her unborn or newborn baby?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-pregnancy-and-childbirth,who.int,real,100342
,What care should be available during pregnancy and childbirth?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-pregnancy-and-childbirth,who.int,real,100343
,Do pregnant women with suspected or confirmed COVID-19 need to give birth by caesarean section?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-pregnancy-and-childbirth,who.int,real,100344
,Can I touch and hold my newborn baby if I have COVID-19?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-pregnancy-and-childbirth,who.int,real,100345
,Are children at lower risk of COVID-19 than adults?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-schools,who.int,real,100346
,What is the role of children in transmission?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-schools,who.int,real,100347
,"Should children with underlying health conditions (asthma, diabetes, obesity) return to school?",https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-schools,who.int,real,100348
,Should teachers and other staff with underlying health conditions return to school?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-schools,who.int,real,100349
,What is the incubation period for children?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-schools,who.int,real,100350
,What should be considered when deciding whether to re-open schools or keep them open?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-schools,who.int,real,100351
,What benefits would school re-opening provide?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-schools,who.int,real,100352
,What are the prevention and control measures to be prepared and put in place in schools?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-schools,who.int,real,100353
,Checklist for parents/caregivers and community members,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-schools,who.int,real,100354
,Checklist for students and children,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-schools,who.int,real,100355
,What are the risks during transportation to and from schools?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-schools,who.int,real,100356
,"Does WHO recommend staff and children to wear masks at school? And if yes, what type of masks?",https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-schools,who.int,real,100357
,Are there any specific recommendations on school ventilation and air conditioning use?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-schools,who.int,real,100358
,What should be monitored after re-opening of school?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19-schools,who.int,real,100359
,"As safe and effective vaccines for COVID-19 are approved, who should be the first to receive them?",https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-(covid-19)-vaccine-access-and-allocation,who.int,real,100360
,What is WHO doing to ensure that COVID-19 vaccines will be allocated fairly?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-(covid-19)-vaccine-access-and-allocation,who.int,real,100361
,How is WHO helping countries prepare for COVID-19 vaccines?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-(covid-19)-vaccine-access-and-allocation,who.int,real,100362
,How is the research and development process being accelerated without compromising safety?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-(covid-19)-vaccine-research-and-development,who.int,real,100363
,What are human challenge studies? What is WHO’s view on these studies?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-(covid-19)-vaccine-research-and-development,who.int,real,100364
,Who should participate in clinical trials for COVID-19 vaccines?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-(covid-19)-vaccine-research-and-development,who.int,real,100365
,How do I volunteer for a COVID-19 vaccine trial?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-(covid-19)-vaccine-research-and-development,who.int,real,100366
,Is there a vaccine for COVID-19?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-(covid-19)-vaccines,who.int,real,100367
,When will COVID-19 vaccines be ready for distribution?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-(covid-19)-vaccines,who.int,real,100368
,"How likely is it that safe, effective vaccines for COVID-19 will be developed?",https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-(covid-19)-vaccines,who.int,real,100369
,How quickly could COVID-19 vaccines stop the pandemic?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-(covid-19)-vaccines,who.int,real,100370
,What types of COVID-19 vaccines are being developed? How would they work?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-(covid-19)-vaccines,who.int,real,100371
,Will other vaccines help protect me from COVID-19?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-(covid-19)-vaccines,who.int,real,100372
,Will COVID-19 vaccines provide long-term protection?,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-(covid-19)-vaccines,who.int,real,100373
